song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
ML1050,MoodyLyrics4Q,Back to the Primitive,Soulfly,,,,,,angry,negative
ML1051,MoodyLyrics4Q,Silver And Cold,AFI,,,,,,sad,negative
ML1052,MoodyLyrics4Q,Favola Breve,Emma Shapplin,,,,,,relaxed,positive
ML1053,MoodyLyrics4Q,Rockin' The Suburbs,Ben Folds,,,,,,happy,positive
ML1054,MoodyLyrics4Q,Settle for Nothing,Rage Against the Machine,,,,,,angry,negative
ML1055,MoodyLyrics4Q,The Killing Road,Megadeth,,,,,,angry,negative
ML1057,MoodyLyrics4Q,War,The Fall,,,,,,angry,negative
ML1058,MoodyLyrics4Q,Twist and Shout,The Beatles,,,,,,happy,positive
ML1059,MoodyLyrics4Q,So You Say,Siobhan Donaghy,,,,,,sad,negative
ML1060,MoodyLyrics4Q,The Lion Sleeps Tonight,The Tokens,,,,,,happy,positive
ML1061,MoodyLyrics4Q,Octopus's Garden,The Beatles,,,,,,happy,positive
ML1062,MoodyLyrics4Q,Melt My Heart To Stone,Adele,,,,,,relaxed,positive
ML1063,MoodyLyrics4Q,What's Happening Brother,Marvin Gaye,,,,,,relaxed,positive
ML1064,MoodyLyrics4Q,Wrong Again,Martina McBride,,,,,,sad,negative
ML1065,MoodyLyrics4Q,Beauty Through Order,Slayer,,,,,,angry,negative
ML1066,MoodyLyrics4Q,Everyone Leaves,Mortiis,,,,,,sad,negative
ML1067,MoodyLyrics4Q,The Tigers Have Spoken,Neko Case,,,,,,sad,negative
ML1068,MoodyLyrics4Q,Pigsy In Space,Monkey,,,,,,relaxed,positive
ML1069,MoodyLyrics4Q,Shitlist,L7,,,,,,angry,negative
ML1070,MoodyLyrics4Q,Hungry Heart,Bruce Springsteen,,,,,,happy,positive
ML1071,MoodyLyrics4Q,En Ring Til Aa Herske,Burzum,,,,,,sad,negative
ML1072,MoodyLyrics4Q,Synthetic generation,Deathstars,,,,,,sad,negative
ML1073,MoodyLyrics4Q,Jenna Bush Army,Nerf Herder,,,,,,happy,positive
ML1074,MoodyLyrics4Q,Vienna Calling,Falco,,,,,,happy,positive
ML1075,MoodyLyrics4Q,The Keys to Life vs. 15 Minutes of Fame,Atmosphere,,,,,,angry,negative
ML1076,MoodyLyrics4Q,Forming,Germs,,,,,,angry,negative
ML1077,MoodyLyrics4Q,Waking Up In the City,The Ditty Bops,,,,,,happy,positive
ML1078,MoodyLyrics4Q,Gay,Stephen Lynch,,,,,,happy,positive
ML1079,MoodyLyrics4Q,Criminals,Katatonia,,,,,,sad,negative
ML1080,MoodyLyrics4Q,State Trooper,Bruce Springsteen,,,,,,sad,negative
ML1081,MoodyLyrics4Q,Saturdays,Holly Brook,,,,,,relaxed,positive
ML1082,MoodyLyrics4Q,A Perfect Sonnet,Bright Eyes,,,,,,sad,negative
ML1083,MoodyLyrics4Q,Sweat ,Inner Circle,,,,,,happy,positive
ML1084,MoodyLyrics4Q,Nothing Else Matters,Lucie Silvas,,,,,,sad,negative
ML1085,MoodyLyrics4Q,Odchodząc,Republika,,,,,,sad,negative
ML1086,MoodyLyrics4Q,Remember,Ella Fitzgerald,,,,,,relaxed,positive
ML1087,MoodyLyrics4Q,Search and Destroy,The Stooges,,,,,,angry,negative
ML1088,MoodyLyrics4Q,Aquarius,Boards of Canada,,,,,,relaxed,positive
ML1089,MoodyLyrics4Q,Phantom Lord,Metallica,,,,,,angry,negative
ML1090,MoodyLyrics4Q,I'd Be Better Off (In A Pine Box),Doug Stone,,,,,,sad,negative
ML1091,MoodyLyrics4Q,Handlebars,Flobots,,,,,,angry,negative
ML1092,MoodyLyrics4Q,I Will Be Heard,Hatebreed,,,,,,angry,negative
ML1093,MoodyLyrics4Q,Under The Sea,Samuel E. Wright,,,,,,happy,positive
ML1094,MoodyLyrics4Q,Jolene,Susanna and the Magical Orchestra,,,,,,relaxed,positive
ML1095,MoodyLyrics4Q,The Power of Lard,Lard,,,,,,angry,negative
ML1096,MoodyLyrics4Q,Terra Nova,iLiKETRAiNS,,,,,,sad,negative
ML1097,MoodyLyrics4Q,Birdhouse In Your Soul,They Might Be Giants,,,,,,happy,positive
ML1098,MoodyLyrics4Q,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Wu-Tang Clan,,,,,,angry,negative
ML1099,MoodyLyrics4Q,Lovesick,Friendly Fires,,,,,,happy,positive
ML1100,MoodyLyrics4Q,Jesus' Tod,Burzum,,,,,,angry,negative
ML1101,MoodyLyrics4Q,Know Your Enemy,Rage Against the Machine,,,,,,angry,negative
ML1102,MoodyLyrics4Q,Man in the box,Tunng,,,,,,relaxed,positive
ML1103,MoodyLyrics4Q,Savant,Oceansize,,,,,,sad,negative
ML1104,MoodyLyrics4Q,American High,Machine Head,,,,,,angry,negative
ML1105,MoodyLyrics4Q,T.R.I.C.,Otep,,,,,,angry,negative
ML1106,MoodyLyrics4Q,Her Eyes,Pat Monahan,,,,,,happy,positive
ML1107,MoodyLyrics4Q,Let Me Lie,Hayley Westenra,,,,,,relaxed,positive
ML1108,MoodyLyrics4Q,I Wupped Batman's Ass,Wesley Willis,,,,,,happy,positive
ML1109,MoodyLyrics4Q,Burning Flag,Marilyn Manson,,,,,,angry,negative
ML1110,MoodyLyrics4Q,Know-How,Kings Of Convenience,,,,,,relaxed,positive
ML1111,MoodyLyrics4Q,Oíche Chiúin (Silent Night),Enya,,,,,,relaxed,positive
ML1112,MoodyLyrics4Q,Pay Me My Money Down,Bruce Springsteen,,,,,,happy,positive
ML1113,MoodyLyrics4Q,Sweetest Sin,Jessica Simpson,,,,,,happy,positive
ML1114,MoodyLyrics4Q,We Are the Storm,The Dillinger Escape Plan,,,,,,angry,negative
ML1115,MoodyLyrics4Q,Suck My Left One,Bikini Kill,,,,,,angry,negative
ML1116,MoodyLyrics4Q,Out!,Lunatica,,,,,,angry,negative
ML1117,MoodyLyrics4Q,Obscure Alternatives,Japan,,,,,,sad,negative
ML1118,MoodyLyrics4Q,Back Home To Me,Sophie Milman,,,,,,relaxed,positive
ML1119,MoodyLyrics4Q,Ohne dich,Selig,,,,,,sad,negative
ML1120,MoodyLyrics4Q,The Sweetest Memory,Eighteen Visions,,,,,,sad,negative
ML1121,MoodyLyrics4Q,Mother Love,Queen,,,,,,sad,negative
ML1122,MoodyLyrics4Q,Fake It,Seether,,,,,,angry,negative
ML1123,MoodyLyrics4Q,Car Chase City,Tenacious D,,,,,,happy,positive
ML1124,MoodyLyrics4Q,Amerimacka ,Thievery Corporation,,,,,,relaxed,positive
ML1125,MoodyLyrics4Q,Dates From Hell,Remi Nicole,,,,,,happy,positive
ML1126,MoodyLyrics4Q,Sibella,Richard Thompson,,,,,,sad,negative
ML1127,MoodyLyrics4Q,Proxima Centauri,At The Drive-In,,,,,,angry,negative
ML1128,MoodyLyrics4Q,Where Do We Go Now But Nowhere,Nick Cave and the Bad Seeds,,,,,,sad,negative
ML1129,MoodyLyrics4Q,If The Kids Are United,Sham 69,,,,,,angry,negative
ML1130,MoodyLyrics4Q,Miserable,Lit,,,,,,sad,negative
ML1131,MoodyLyrics4Q,From Heaven to Dust,Azam Ali,,,,,,relaxed,positive
ML1132,MoodyLyrics4Q,New Birds,Arab Strap,,,,,,sad,negative
ML1133,MoodyLyrics4Q,Eye of the Tiger,Survivor,,,,,,angry,negative
ML1134,MoodyLyrics4Q,Tourette's,Nirvana,,,,,,angry,negative
ML1135,MoodyLyrics4Q,Bombtrack,Rage Against the Machine,,,,,,angry,negative
ML1136,MoodyLyrics4Q,Fortunate Fool,Jack Johnson,,,,,,relaxed,positive
ML1137,MoodyLyrics4Q,Far From Me,Nick Cave and the Bad Seeds,,,,,,sad,negative
ML1138,MoodyLyrics4Q,Bette Davis Eyes (Acoustic Version),Kim Carnes,,,,,,relaxed,positive
ML1139,MoodyLyrics4Q,Small Planes,The Innocence Mission,,,,,,sad,negative
ML1140,MoodyLyrics4Q,Don't Worry 'Bout Me,Frank Sinatra,,,,,,relaxed,positive
ML1141,MoodyLyrics4Q,Buttons,The Pussycat Dolls,,,,,,happy,positive
ML1142,MoodyLyrics4Q,Half-Boyfriend,Jay Brannan,,,,,,sad,negative
ML1143,MoodyLyrics4Q,The Mullet Burden,The Dillinger Escape Plan,,,,,,angry,negative
ML1144,MoodyLyrics4Q,Revolution Action,Atari Teenage Riot,,,,,,angry,negative
ML1145,MoodyLyrics4Q,Ikea,Jonathan Coulton,,,,,,happy,positive
ML1146,MoodyLyrics4Q,Funkytown,"Lipps, Inc.",,,,,,happy,positive
ML1147,MoodyLyrics4Q,Hallelujah,Nick Cave and the Bad Seeds,,,,,,sad,negative
ML1148,MoodyLyrics4Q,I Am The Dog,Nevermore,,,,,,angry,negative
ML1149,MoodyLyrics4Q,Could Be Anything,The Eames Era,,,,,,happy,positive
ML1150,MoodyLyrics4Q,"Yes Sir, I Can Boogie",Baccara,,,,,,happy,positive
ML1151,MoodyLyrics4Q,One Day,Trading Yesterday,,,,,,relaxed,positive
ML1152,MoodyLyrics4Q,Breaking the Law,Judas Priest,,,,,,angry,negative
ML1153,MoodyLyrics4Q,Straight Out of Line,Godsmack,,,,,,angry,negative
ML1154,MoodyLyrics4Q,Ngiculela-Es Una Historia-I Am Singing,Stevie Wonder,,,,,,relaxed,positive
ML1155,MoodyLyrics4Q,Lonely Tonight,Matt Wertz,,,,,,relaxed,positive
ML1156,MoodyLyrics4Q,I'm Outta Time,Oasis,,,,,,sad,negative
ML1157,MoodyLyrics4Q,Trash,Silverchair,,,,,,angry,negative
ML1158,MoodyLyrics4Q,O.G. Original Gangster,Ice-T,,,,,,angry,negative
ML1159,MoodyLyrics4Q,Nostalgia,Yanni,,,,,,relaxed,positive
ML1160,MoodyLyrics4Q,Africa,D'Angelo,,,,,,relaxed,positive
ML1161,MoodyLyrics4Q,Jojo,Boz Scaggs,,,,,,relaxed,positive
ML1162,MoodyLyrics4Q,Kingdoms Of Rain,Mark Lanegan,,,,,,sad,negative
ML1163,MoodyLyrics4Q,Unfold (Eagles Ballroom Live Version),Jason Mraz,,,,,,relaxed,positive
ML1164,MoodyLyrics4Q,La chute de l'ange,Dark Sanctuary,,,,,,sad,negative
ML1165,MoodyLyrics4Q,Scream Aim Fire,Bullet For My Valentine,,,,,,angry,negative
ML1166,MoodyLyrics4Q,My Old Man's A Dustman,Lonnie Donegan,,,,,,happy,positive
ML1167,MoodyLyrics4Q,The Hazards of Love 4 (The Drowned),The Decemberists,,,,,,sad,negative
ML1168,MoodyLyrics4Q,All Shook Down,The Replacements,,,,,,relaxed,positive
ML1169,MoodyLyrics4Q,Escape,Balligomingo,,,,,,relaxed,positive
ML1170,MoodyLyrics4Q,The Rifle,Alela Diane,,,,,,relaxed,positive
ML1171,MoodyLyrics4Q,Hang On To Your Love,Sade,,,,,,relaxed,positive
ML1172,MoodyLyrics4Q,Hungry Like The Wolf,Duran Duran,,,,,,happy,positive
ML1173,MoodyLyrics4Q,Let Me Kiss You,Morrissey,,,,,,sad,negative
ML1174,MoodyLyrics4Q,My Little Brother,Art Brut,,,,,,happy,positive
ML1175,MoodyLyrics4Q,Macho Man,Village People,,,,,,happy,positive
ML1176,MoodyLyrics4Q,Let Yourself Go,Ella Fitzgerald,,,,,,relaxed,positive
ML1177,MoodyLyrics4Q,Wasn't Born To Follow,The Byrds,,,,,,happy,positive
ML1178,MoodyLyrics4Q,Drinks Taste Better When They're Free,ElectroVamp,,,,,,happy,positive
ML1179,MoodyLyrics4Q,Bacchante,Theatre of Tragedy,,,,,,sad,negative
ML1180,MoodyLyrics4Q,We Have All The Time In The World,The Puppini Sisters,,,,,,happy,positive
ML1181,MoodyLyrics4Q,Flowers,The Emotions,,,,,,relaxed,positive
ML1182,MoodyLyrics4Q,Unlovable,Darren Hayes,,,,,,sad,negative
ML1183,MoodyLyrics4Q,Year 3000,Busted,,,,,,happy,positive
ML1184,MoodyLyrics4Q,Hard to Love a Man,Magnolia Electric Co.,,,,,,sad,negative
ML1185,MoodyLyrics4Q,Wish,Nine Inch Nails,,,,,,angry,negative
ML1186,MoodyLyrics4Q,Drop Out,Converge,,,,,,angry,negative
ML1187,MoodyLyrics4Q,I'm a Man,Yardbirds,,,,,,angry,negative
ML1188,MoodyLyrics4Q,Gentlemen,Teddy Geiger,,,,,,relaxed,positive
ML1189,MoodyLyrics4Q,Fractions,Emery,,,,,,sad,negative
ML1190,MoodyLyrics4Q,Ruff Ryders' Anthem,DMX,,,,,,angry,negative
ML1191,MoodyLyrics4Q,The Prayer,Celtic Woman,,,,,,relaxed,positive
ML1192,MoodyLyrics4Q,Do You Remember Rock 'N' Roll Radio?,Ramones,,,,,,happy,positive
ML1193,MoodyLyrics4Q,Us Or Them,The Cure,,,,,,angry,negative
ML1194,MoodyLyrics4Q,Paradise City,Guns N Roses,,,,,,angry,negative
ML1195,MoodyLyrics4Q,No es lo mismo,Alejandro Sanz,,,,,,happy,positive
ML1196,MoodyLyrics4Q,Prison Song,System of a Down,,,,,,angry,negative
ML1197,MoodyLyrics4Q,Gets Me Through,Ozzy Osbourne,,,,,,angry,negative
ML1198,MoodyLyrics4Q,When You Were Around,Lene Marlin,,,,,,relaxed,positive
ML1199,MoodyLyrics4Q,"No Envy, No Fear",Joshua Radin,,,,,,relaxed,positive
ML1200,MoodyLyrics4Q,Pupilas Lejanas,Los Pericos,,,,,,relaxed,positive
ML1201,MoodyLyrics4Q,Hard to Explain,Strokes,,,,,,angry,negative
ML1202,MoodyLyrics4Q,"O'Malley, Former Underdog",Deerhoof,,,,,,happy,positive
ML1203,MoodyLyrics4Q,My Kind Of Scene,Powderfinger,,,,,,relaxed,positive
ML1204,MoodyLyrics4Q,Serial Killer,Vio-Lence,,,,,,angry,negative
ML1205,MoodyLyrics4Q,She Thinks My Tractor's Sexy,Kenny Chesney,,,,,,happy,positive
ML1206,MoodyLyrics4Q,Spawn Again,Silverchair,,,,,,angry,negative
ML1207,MoodyLyrics4Q,Dead Embryonic Cells,Sepultura,,,,,,angry,negative
ML1208,MoodyLyrics4Q,Only A Fool Would Say That,Steely Dan,,,,,,relaxed,positive
ML1209,MoodyLyrics4Q,I Think Of You,IVY,,,,,,relaxed,positive
ML1210,MoodyLyrics4Q,Lonely Is The Word,Black Sabbath,,,,,,sad,negative
ML1211,MoodyLyrics4Q,We Are All Animals,The Rakes,,,,,,happy,positive
ML1212,MoodyLyrics4Q,Sometimes I Rhyme Slow,Nice & Smooth,,,,,,relaxed,positive
ML1213,MoodyLyrics4Q,Dead Bodies Everywhere,Korn,,,,,,angry,negative
ML1214,MoodyLyrics4Q,Heavenly Day,Patty Griffin,,,,,,relaxed,positive
ML1215,MoodyLyrics4Q,MLK,U2,,,,,,sad,negative
ML1216,MoodyLyrics4Q,Legalize It,Peter Tosh,,,,,,relaxed,positive
ML1217,MoodyLyrics4Q,Comic Strip,Serge Gainsbourg,,,,,,happy,positive
ML1218,MoodyLyrics4Q,So Did We,Isis,,,,,,sad,negative
ML1219,MoodyLyrics4Q,Cryin' Like a Bitch,Godsmack,,,,,,angry,negative
ML1220,MoodyLyrics4Q,Soul Boy,Edyta Górniak,,,,,,relaxed,positive
ML1221,MoodyLyrics4Q,Total Eclipse Of The Heart,Nicki French,,,,,,happy,positive
ML1222,MoodyLyrics4Q,For Those Of Ya'll Who Wear Fannie Packs,Ben Folds Five,,,,,,happy,positive
ML1223,MoodyLyrics4Q,Ooh La La,The Wiseguys,,,,,,happy,positive
ML1224,MoodyLyrics4Q,Welcome To My World,Nerf Herder,,,,,,happy,positive
ML1225,MoodyLyrics4Q,It's So Simple,Saosin,,,,,,angry,negative
ML1226,MoodyLyrics4Q,Soul Deep,Lisa Stansfield,,,,,,relaxed,positive
ML1227,MoodyLyrics4Q,She Bangs,Ricky Martin,,,,,,happy,positive
ML1228,MoodyLyrics4Q,Frankie Teardrop,Suicide,,,,,,angry,negative
ML1229,MoodyLyrics4Q,Do You Love Me,The Contours,,,,,,happy,positive
ML1230,MoodyLyrics4Q,Flip Ya Lid,Nightmares On Wax,,,,,,relaxed,positive
ML1231,MoodyLyrics4Q,Burn,Nine Inch Nails,,,,,,angry,negative
ML1232,MoodyLyrics4Q,Melancholy Mood,Ziggy Marley,,,,,,relaxed,positive
ML1233,MoodyLyrics4Q,Magic Stick ,Lil' Kim,,,,,,happy,positive
ML1234,MoodyLyrics4Q,A Moment Lost,Enya,,,,,,relaxed,positive
ML1235,MoodyLyrics4Q,Strange Way,Firefall,,,,,,relaxed,positive
ML1236,MoodyLyrics4Q,Who Put the Stump?,Bob Rivers,,,,,,happy,positive
ML1237,MoodyLyrics4Q,Maggie's Farm,Rage Against the Machine,,,,,,angry,negative
ML1238,MoodyLyrics4Q,More Than Ever,Take 6,,,,,,relaxed,positive
ML1239,MoodyLyrics4Q,Good Day,Nappy Roots,,,,,,happy,positive
ML1240,MoodyLyrics4Q,On the Way,Abra Moore,,,,,,relaxed,positive
ML1241,MoodyLyrics4Q,Am I Evil?,Diamond Head,,,,,,angry,negative
ML1242,MoodyLyrics4Q,In A Mellow Tone,Ella Fitzgerald,,,,,,relaxed,positive
ML1243,MoodyLyrics4Q,Without a Face,Rage Against the Machine,,,,,,angry,negative
ML1244,MoodyLyrics4Q,Away In A Manger,Celtic Woman,,,,,,relaxed,positive
ML1245,MoodyLyrics4Q,Deadlands,Tristania,,,,,,sad,negative
ML1246,MoodyLyrics4Q,Hearts of Darkness,Cavalera Conspiracy,,,,,,angry,negative
ML1247,MoodyLyrics4Q,Wattershed,Foo Fighters,,,,,,angry,negative
ML1248,MoodyLyrics4Q,I Fucking Hate You,Godsmack,,,,,,angry,negative
ML1249,MoodyLyrics4Q,Shine,Joni Mitchell,,,,,,relaxed,positive
ML1250,MoodyLyrics4Q,Ev'ry Time We Say Goodbye,Simply Red,,,,,,sad,negative
ML1251,MoodyLyrics4Q,Three Imaginary Boys,The Cure,,,,,,sad,negative
ML1252,MoodyLyrics4Q,Angel,Judas Priest,,,,,,sad,negative
ML1253,MoodyLyrics4Q,Show Me,Jill Scott,,,,,,relaxed,positive
ML1254,MoodyLyrics4Q,Doctor Online,Zeromancer,,,,,,angry,negative
ML1255,MoodyLyrics4Q,Something Against You,Pixies,,,,,,angry,negative
ML1256,MoodyLyrics4Q,Whip It,Devo,,,,,,happy,positive
ML1257,MoodyLyrics4Q,Reckoning,Killswitch Engage,,,,,,angry,negative
ML1258,MoodyLyrics4Q,Red Army Blues,The Waterboys,,,,,,sad,negative
ML1259,MoodyLyrics4Q,Fuck you,Headstones,,,,,,angry,negative
ML1260,MoodyLyrics4Q,War Pigs,Black Sabbath,,,,,,angry,negative
ML1261,MoodyLyrics4Q,Slaughter Of The Soul,At the Gates,,,,,,angry,negative
ML1262,MoodyLyrics4Q,Letter From America,The Proclaimers,,,,,,relaxed,positive
ML1263,MoodyLyrics4Q,Cable TV,"""Weird Al"" Yankovic",,,,,,happy,positive
ML1264,MoodyLyrics4Q,Aliens Exist,blink-182,,,,,,happy,positive
ML1265,MoodyLyrics4Q,Deteriorate,Demon Hunter,,,,,,sad,negative
ML1266,MoodyLyrics4Q,Jenny From the Block,Jennifer Lopez,,,,,,happy,positive
ML1267,MoodyLyrics4Q,This Will Be Our Year,OK Go,,,,,,happy,positive
ML1268,MoodyLyrics4Q,Hotter And Hotter,Rollins Band,,,,,,angry,negative
ML1269,MoodyLyrics4Q,Your Kisses Are Wasted On Me,The Pipettes,,,,,,happy,positive
ML1270,MoodyLyrics4Q,Velvet Tongue,VIRGIN BLACK,,,,,,sad,negative
ML1271,MoodyLyrics4Q,Promise Me,Luther Vandross,,,,,,relaxed,positive
ML1272,MoodyLyrics4Q,The Runaways,Anberlin,,,,,,angry,negative
ML1273,MoodyLyrics4Q,A Felicidade,Tom Zé,,,,,,relaxed,positive
ML1274,MoodyLyrics4Q,Reasons To Be Beautiful,Hole,,,,,,sad,negative
ML1275,MoodyLyrics4Q,Heartache Every Moment,HIM,,,,,,sad,negative
ML1276,MoodyLyrics4Q,Blackwater Park,Opeth,,,,,,sad,negative
ML1277,MoodyLyrics4Q,Side Two,Sondre Lerche,,,,,,relaxed,positive
ML1278,MoodyLyrics4Q,There's A Place In Hell For Me And My Friends,Morrissey,,,,,,sad,negative
ML1279,MoodyLyrics4Q,Chanbara,At The Drive-In,,,,,,angry,negative
ML1280,MoodyLyrics4Q,Dude (Looks Like A Lady),Aerosmith,,,,,,happy,positive
ML1281,MoodyLyrics4Q,Wo bist du,Rammstein,,,,,,sad,negative
ML1282,MoodyLyrics4Q,Good Life,Weezer,,,,,,angry,negative
ML1283,MoodyLyrics4Q,The Colour Of Spring,Mark Hollis,,,,,,sad,negative
ML1284,MoodyLyrics4Q,Crypts of Eternity,Slayer,,,,,,angry,negative
ML1285,MoodyLyrics4Q,I Hear You Now,Jon & Vangelis,,,,,,relaxed,positive
ML1286,MoodyLyrics4Q,Crazy In Love,Beyoncé,,,,,,happy,positive
ML1287,MoodyLyrics4Q,Bang Your Head (Metal Health),Quiet Riot,,,,,,angry,negative
ML1288,MoodyLyrics4Q,Pistol Grip Pump,Rage Against the Machine,,,,,,angry,negative
ML1289,MoodyLyrics4Q,Fallen Icons,Delerium,,,,,,relaxed,positive
ML1290,MoodyLyrics4Q,H Gang,Donald Fagen,,,,,,relaxed,positive
ML1291,MoodyLyrics4Q,1970 (Take 3),The Stooges,,,,,,angry,negative
ML1292,MoodyLyrics4Q,Big Day Coming,Yo La Tengo,,,,,,relaxed,positive
ML1293,MoodyLyrics4Q,The Blessing,Celtic Woman,,,,,,relaxed,positive
ML1294,MoodyLyrics4Q,Take This Job and Shove It,Johnny Paycheck,,,,,,happy,positive
ML1295,MoodyLyrics4Q,Epic,Faith No More,,,,,,angry,negative
ML1296,MoodyLyrics4Q,Don't Wanna Say Goodbye,Blu Cantrell,,,,,,sad,negative
ML1297,MoodyLyrics4Q,Blues from a Gun,Jesus & Mary Chain,,,,,,angry,negative
ML1298,MoodyLyrics4Q,Make It Real,The Jets,,,,,,sad,negative
ML1299,MoodyLyrics4Q,Out Of This World,The Cure,,,,,,sad,negative
ML1300,MoodyLyrics4Q,The Words,Psapp,,,,,,happy,positive
ML1301,MoodyLyrics4Q,Move,Cansei de Ser Sexy,,,,,,happy,positive
ML1302,MoodyLyrics4Q,Rebel Rebel,Seu Jorge,,,,,,relaxed,positive
ML1303,MoodyLyrics4Q,Inner City Pressure,Flight of the Conchords,,,,,,happy,positive
ML1304,MoodyLyrics4Q,The Vagabond,Air,,,,,,relaxed,positive
ML1305,MoodyLyrics4Q,Your Guts (I Hate 'Em),Reel Big Fish,,,,,,angry,negative
ML1306,MoodyLyrics4Q,The Story,Limp Bizkit,,,,,,angry,negative
ML1307,MoodyLyrics4Q,Hardly Getting Over It,Hüsker Dü,,,,,,sad,negative
ML1308,MoodyLyrics4Q,Sad Songs And Waltzes,Willie Nelson,,,,,,sad,negative
ML1309,MoodyLyrics4Q,I Got You,Split Enz,,,,,,angry,negative
ML1310,MoodyLyrics4Q,Salio El Sol,Don Omar,,,,,,happy,positive
ML1311,MoodyLyrics4Q,The Long Way Home,Norah Jones,,,,,,relaxed,positive
ML1312,MoodyLyrics4Q,Cosmonaut,At The Drive-In,,,,,,angry,negative
ML1313,MoodyLyrics4Q,There Is No Such Place,Augie March,,,,,,relaxed,positive
ML1314,MoodyLyrics4Q,Black Tongue,Yeah Yeah Yeahs,,,,,,happy,positive
ML1315,MoodyLyrics4Q,A Call For Blood,Hatebreed,,,,,,angry,negative
ML1316,MoodyLyrics4Q,Art Is Hard,Cursive,,,,,,angry,negative
ML1317,MoodyLyrics4Q,Sometimes a River,The String Cheese Incident,,,,,,relaxed,positive
ML1318,MoodyLyrics4Q,Only You,Lisa Ekdahl,,,,,,relaxed,positive
ML1319,MoodyLyrics4Q,Flying Over Bus Stops,Athlete,,,,,,relaxed,positive
ML1320,MoodyLyrics4Q,Satin Doll,Duke Ellington,,,,,,relaxed,positive
ML1321,MoodyLyrics4Q,C11 H17 N2 O2 S Na,Anthrax,,,,,,angry,negative
ML1322,MoodyLyrics4Q,Walk On The Wild Side,Rick Braun,,,,,,relaxed,positive
ML1323,MoodyLyrics4Q,Downfall,Children of Bodom,,,,,,angry,negative
ML1324,MoodyLyrics4Q,Fuck tha Police,N.W.A,,,,,,angry,negative
ML1325,MoodyLyrics4Q,Wrong,Ministry,,,,,,angry,negative
ML1326,MoodyLyrics4Q,Halo of Flies,Alice Cooper,,,,,,angry,negative
ML1327,MoodyLyrics4Q,Animal Fat,Apostle of Hustle,,,,,,relaxed,positive
ML1328,MoodyLyrics4Q,Razorblade,Blue October,,,,,,angry,negative
ML1329,MoodyLyrics4Q,Room 13,Black Flag,,,,,,angry,negative
ML1330,MoodyLyrics4Q,For Beginners,M. Ward,,,,,,relaxed,positive
ML1331,MoodyLyrics4Q,Bala Bay Inn,Valley of the Giants,,,,,,relaxed,positive
ML1332,MoodyLyrics4Q,Hurry,Sleeping at Last,,,,,,relaxed,positive
ML1333,MoodyLyrics4Q,Nachts um halb drei,Janina,,,,,,happy,positive
ML1334,MoodyLyrics4Q,Free at Last,Antony and the Johnsons,,,,,,sad,negative
ML1335,MoodyLyrics4Q,I've Loved Her So Long,Neil Young,,,,,,sad,negative
ML1336,MoodyLyrics4Q,Summer Madness,Kool & The Gang,,,,,,relaxed,positive
ML1337,MoodyLyrics4Q,Who Could Win a Rabbit,Animal Collective,,,,,,happy,positive
ML1338,MoodyLyrics4Q,96 Tears,Question Mark & The Mysterians,,,,,,angry,negative
ML1339,MoodyLyrics4Q,In The Ghetto,Elvis Presley,,,,,,sad,negative
ML1340,MoodyLyrics4Q,Preghiera In Gennaio,Fabrizio De André,,,,,,sad,negative
ML1341,MoodyLyrics4Q,Samba Da Minha Terra,João Gilberto,,,,,,relaxed,positive
ML1342,MoodyLyrics4Q,Sleigh Ride,The Ronettes,,,,,,happy,positive
ML1343,MoodyLyrics4Q,Super Freak,Rick James,,,,,,happy,positive
ML1344,MoodyLyrics4Q,Speak My Language,Laurie Anderson,,,,,,sad,negative
ML1345,MoodyLyrics4Q,Bartender,Keri Noble,,,,,,sad,negative
ML1346,MoodyLyrics4Q,A Public Affair,Jessica Simpson,,,,,,happy,positive
ML1347,MoodyLyrics4Q,Turn on Billie,The Pierces,,,,,,relaxed,positive
ML1348,MoodyLyrics4Q,Shut Up,Madness,,,,,,happy,positive
ML1349,MoodyLyrics4Q,Summertime,Miles Davis,,,,,,relaxed,positive
ML1350,MoodyLyrics4Q,DemiRep,Bikini Kill,,,,,,angry,negative
ML1351,MoodyLyrics4Q,Que Te Han Visto Llorar,Bronco,,,,,,sad,negative
ML1352,MoodyLyrics4Q,Anti-Social,Anthrax,,,,,,angry,negative
ML1353,MoodyLyrics4Q,Bezpowrotnie,Kasia Kowalska,,,,,,sad,negative
ML1354,MoodyLyrics4Q,Through The Wire,Kanye West,,,,,,happy,positive
ML1355,MoodyLyrics4Q,Dead Joe,Birthday Party,,,,,,angry,negative
ML1356,MoodyLyrics4Q,Way You Walk,Papas Fritas,,,,,,happy,positive
ML1357,MoodyLyrics4Q,The Demon,Emily Jane White,,,,,,sad,negative
ML1358,MoodyLyrics4Q,Promises,Megadeth,,,,,,angry,negative
ML1359,MoodyLyrics4Q,(Song For My) Sugar Spun Sister,The Stone Roses,,,,,,relaxed,positive
ML1360,MoodyLyrics4Q,Hearts Alive,Mastodon,,,,,,angry,negative
ML1361,MoodyLyrics4Q,Forest Hymn,Deep Forest,,,,,,relaxed,positive
ML1362,MoodyLyrics4Q,Regal Zone,Siouxsie and the Banshees,,,,,,angry,negative
ML1363,MoodyLyrics4Q,Ready To Meet Him,DMX,,,,,,sad,negative
