song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
ML960,MoodyLyrics4Q,A Real Woman,Squarepusher,,,,,,happy,positive
ML961,MoodyLyrics4Q,Spill Your Blood,Mr. Hyde,,,,,,angry,negative
ML962,MoodyLyrics4Q,Carresses,M83,,,,,,relaxed,positive
ML963,MoodyLyrics4Q,Fake Tales of San Francisco,Arctic Monkeys,,,,,,happy,positive
ML964,MoodyLyrics4Q,Just Like Frank,Less Than Jake,,,,,,happy,positive
ML965,MoodyLyrics4Q,Sin,Megadeth,,,,,,angry,negative
ML966,MoodyLyrics4Q,ALONE EN LA VIDA,L'Arc~en~Ciel,,,,,,sad,negative
ML967,MoodyLyrics4Q,Heroin,The Velvet Underground,,,,,,sad,negative
ML968,MoodyLyrics4Q,Must Have Done Something Right,Relient K,,,,,,happy,positive
ML969,MoodyLyrics4Q,The Coffin Ships,Primordial,,,,,,sad,negative
ML970,MoodyLyrics4Q,Sing Sang Sung,Air,,,,,,relaxed,positive
ML971,MoodyLyrics4Q,River,Moya Brennan,,,,,,relaxed,positive
ML972,MoodyLyrics4Q,Where Do I Go Now,Kane,,,,,,sad,negative
ML973,MoodyLyrics4Q,Sea Ghost,The Unicorns,,,,,,happy,positive
ML974,MoodyLyrics4Q,Butterfly,Corinne Bailey Rae,,,,,,relaxed,positive
ML975,MoodyLyrics4Q,Another Rainy Day,Corinne Bailey Rae,,,,,,relaxed,positive
ML976,MoodyLyrics4Q,Love Thing,Spice Girls,,,,,,happy,positive
ML977,MoodyLyrics4Q,My Man's Gone Now,Nina Simone,,,,,,sad,negative
ML978,MoodyLyrics4Q,Benzin,Rammstein,,,,,,angry,negative
ML979,MoodyLyrics4Q,Reunion,Maggie Reilly,,,,,,relaxed,positive
ML980,MoodyLyrics4Q,One Mic,Nas,,,,,,angry,negative
ML981,MoodyLyrics4Q,Primitive,Róisín Murphy,,,,,,happy,positive
ML982,MoodyLyrics4Q,Michael,Franz Ferdinand,,,,,,happy,positive
ML983,MoodyLyrics4Q,Limbo Rock,Chubby Checker,,,,,,happy,positive
ML984,MoodyLyrics4Q,Get Over You,Undertones,,,,,,angry,negative
ML985,MoodyLyrics4Q,Cathar Rhythm,ERA,,,,,,relaxed,positive
ML986,MoodyLyrics4Q,The Propaganda,Limp Bizkit,,,,,,angry,negative
ML987,MoodyLyrics4Q,Kiss Kiss Kiss,Yoko Ono,,,,,,happy,positive
ML988,MoodyLyrics4Q,One More Time,Fractured,,,,,,sad,negative
ML989,MoodyLyrics4Q,Out of Mind,The Cure,,,,,,angry,negative
ML990,MoodyLyrics4Q,Sex Toyz,BrokeNCYDE,,,,,,happy,positive
ML991,MoodyLyrics4Q,Your Love Is Black,Kaskade,,,,,,sad,negative
ML992,MoodyLyrics4Q,Back to This,The Helio Sequence,,,,,,relaxed,positive
ML993,MoodyLyrics4Q,Bad,Michael Jackson,,,,,,happy,positive
ML994,MoodyLyrics4Q,Dulce 3 Nocturno,Pescado Rabioso,,,,,,relaxed,positive
ML995,MoodyLyrics4Q,The Beginning,Lifehouse,,,,,,relaxed,positive
ML996,MoodyLyrics4Q,Monkeyland,The Chameleons,,,,,,sad,negative
ML997,MoodyLyrics4Q,Nervous Breakdown,Black Flag,,,,,,angry,negative
ML998,MoodyLyrics4Q,Slice Of Life,Bauhaus,,,,,,sad,negative
ML999,MoodyLyrics4Q,Sunday Morning Coming Down,Johnny Cash,,,,,,sad,negative
ML1000,MoodyLyrics4Q,Almost,Bowling For Soup,,,,,,happy,positive
ML1001,MoodyLyrics4Q,Glow,Alien Ant Farm,,,,,,happy,positive
ML1002,MoodyLyrics4Q,The Kids,Lou Reed,,,,,,sad,negative
ML1003,MoodyLyrics4Q,Political,Halou,,,,,,relaxed,positive
ML1004,MoodyLyrics4Q,Hold Me Tight,Evan Rachel Wood,,,,,,happy,positive
ML1005,MoodyLyrics4Q,I Will Never See the Sun,Great Lake Swimmers,,,,,,relaxed,positive
ML1006,MoodyLyrics4Q,Superfast Jellyfish,Gorillaz,,,,,,happy,positive
ML1007,MoodyLyrics4Q,Heresy,Nine Inch Nails,,,,,,angry,negative
ML1008,MoodyLyrics4Q,The Cross of Changes,Enigma,,,,,,relaxed,positive
ML1009,MoodyLyrics4Q,Quarantined,At The Drive In,,,,,,angry,negative
ML1010,MoodyLyrics4Q,Jellybones,The Unicorns,,,,,,happy,positive
ML1011,MoodyLyrics4Q,This I Love,Guns N' Roses,,,,,,sad,negative
ML1012,MoodyLyrics4Q,Dad,Venetian Snares,,,,,,sad,negative
ML1013,MoodyLyrics4Q,"Oh, You Are the Roots That Sleep Beneath My Feet and Hold the Earth in Place",Bright Eyes,,,,,,relaxed,positive
ML1014,MoodyLyrics4Q,Noah,Devendra Banhart,,,,,,relaxed,positive
ML1015,MoodyLyrics4Q,All Play Dead,Nevermore,,,,,,angry,negative
ML1016,MoodyLyrics4Q,Holocaust,Big Star,,,,,,sad,negative
ML1017,MoodyLyrics4Q,Let Me,Rihanna,,,,,,happy,positive
ML1018,MoodyLyrics4Q,No Easy Way Out,Ozzy Osbourne,,,,,,angry,negative
ML1019,MoodyLyrics4Q,On A Beach,Richard Ashcroft,,,,,,relaxed,positive
ML1020,MoodyLyrics4Q,Eat It,"""Weird Al"" Yankovic",,,,,,happy,positive
ML1021,MoodyLyrics4Q,Institutionalized,Suicidal Tendencies,,,,,,angry,negative
ML1022,MoodyLyrics4Q,Say Yeah,Acoustic Alchemy,,,,,,relaxed,positive
ML1023,MoodyLyrics4Q,Rental Car,Beck,,,,,,happy,positive
ML1024,MoodyLyrics4Q,Tonight in Flames,Cradle of Filth,,,,,,angry,negative
ML1025,MoodyLyrics4Q,I'm Not Working,Manic Street Preachers,,,,,,sad,negative
ML1026,MoodyLyrics4Q,Winding Road,Bonnie Somerville,,,,,,relaxed,positive
ML1027,MoodyLyrics4Q,VINUSHKA,DIR EN GREY,,,,,,angry,negative
ML1028,MoodyLyrics4Q,In A Dark Place,Gary Numan,,,,,,sad,negative
ML1029,MoodyLyrics4Q,Wild Eyes,Mariee Sioux,,,,,,relaxed,positive
ML1030,MoodyLyrics4Q,Another Year,K's Choice,,,,,,sad,negative
ML1031,MoodyLyrics4Q,Kate Moss,Maximilian Hecker,,,,,,sad,negative
ML1032,MoodyLyrics4Q,Your Woman,White Town,,,,,,happy,positive
ML1033,MoodyLyrics4Q,(This Is) The Dream of Evan and Chan,Dntel,,,,,,relaxed,positive
ML1034,MoodyLyrics4Q,Shake It Out,Manchester Orchestra,,,,,,angry,negative
ML1035,MoodyLyrics4Q,Success,Jay-Z,,,,,,angry,negative
ML1036,MoodyLyrics4Q,What Light,Wilco,,,,,,relaxed,positive
ML1037,MoodyLyrics4Q,Hourglass,Squeeze,,,,,,happy,positive
ML1038,MoodyLyrics4Q,March Of The Pigs,Nine Inch Nails,,,,,,angry,negative
ML1039,MoodyLyrics4Q,The Deadly Rhythm,Refused,,,,,,angry,negative
ML1040,MoodyLyrics4Q,Can't Stand You,Slayer,,,,,,angry,negative
ML1041,MoodyLyrics4Q,No One Can Touch Us (Featuring Alex Gaskarth),Sing It Loud,,,,,,happy,positive
ML1042,MoodyLyrics4Q,The Three Shadows Part 2,Bauhaus,,,,,,sad,negative
ML1043,MoodyLyrics4Q,Man Overboard,Blink-182,,,,,,happy,positive
ML1044,MoodyLyrics4Q,Here In The Real World,Alan Jackson,,,,,,sad,negative
ML1045,MoodyLyrics4Q,Freeek! '04,George Michael,,,,,,happy,positive
ML1046,MoodyLyrics4Q,I'm Real,Jennifer Lopez,,,,,,happy,positive
ML1047,MoodyLyrics4Q,Black Metal,Venom,,,,,,angry,negative
ML1048,MoodyLyrics4Q,Once Upon the Sea of Blissful Awareness,Shpongle,,,,,,relaxed,positive
ML1049,MoodyLyrics4Q,little beast,Elbow,,,,,,sad,negative
ML1050,MoodyLyrics4Q,Back to the Primitive,Soulfly,,,,,,angry,negative
ML1051,MoodyLyrics4Q,Silver And Cold,AFI,,,,,,sad,negative
ML1052,MoodyLyrics4Q,Favola Breve,Emma Shapplin,,,,,,relaxed,positive
ML1053,MoodyLyrics4Q,Rockin' The Suburbs,Ben Folds,,,,,,happy,positive
ML1054,MoodyLyrics4Q,Settle for Nothing,Rage Against the Machine,,,,,,angry,negative
ML1055,MoodyLyrics4Q,The Killing Road,Megadeth,,,,,,angry,negative
ML1056,MoodyLyrics4Q,Back To This,The Helio Sequence,,,,,,relaxed,positive
ML1057,MoodyLyrics4Q,War,The Fall,,,,,,angry,negative
ML1058,MoodyLyrics4Q,Twist and Shout,The Beatles,,,,,,happy,positive
ML1059,MoodyLyrics4Q,So You Say,Siobhan Donaghy,,,,,,sad,negative
ML1060,MoodyLyrics4Q,The Lion Sleeps Tonight,The Tokens,,,,,,happy,positive
ML1061,MoodyLyrics4Q,Octopus's Garden,The Beatles,,,,,,happy,positive
ML1062,MoodyLyrics4Q,Melt My Heart To Stone,Adele,,,,,,relaxed,positive
ML1063,MoodyLyrics4Q,What's Happening Brother,Marvin Gaye,,,,,,relaxed,positive
ML1064,MoodyLyrics4Q,Wrong Again,Martina McBride,,,,,,sad,negative
ML1065,MoodyLyrics4Q,Beauty Through Order,Slayer,,,,,,angry,negative
ML1066,MoodyLyrics4Q,Everyone Leaves,Mortiis,,,,,,sad,negative
ML1067,MoodyLyrics4Q,The Tigers Have Spoken,Neko Case,,,,,,sad,negative
ML1068,MoodyLyrics4Q,Pigsy In Space,Monkey,,,,,,relaxed,positive
ML1069,MoodyLyrics4Q,Shitlist,L7,,,,,,angry,negative
ML1070,MoodyLyrics4Q,Hungry Heart,Bruce Springsteen,,,,,,happy,positive
ML1071,MoodyLyrics4Q,En Ring Til Aa Herske,Burzum,,,,,,sad,negative
ML1072,MoodyLyrics4Q,Synthetic generation,Deathstars,,,,,,sad,negative
ML1073,MoodyLyrics4Q,Jenna Bush Army,Nerf Herder,,,,,,happy,positive
ML1074,MoodyLyrics4Q,Vienna Calling,Falco,,,,,,happy,positive
ML1075,MoodyLyrics4Q,The Keys to Life vs. 15 Minutes of Fame,Atmosphere,,,,,,angry,negative
ML1076,MoodyLyrics4Q,Forming,Germs,,,,,,angry,negative
ML1077,MoodyLyrics4Q,Waking Up In the City,The Ditty Bops,,,,,,happy,positive
ML1078,MoodyLyrics4Q,Gay,Stephen Lynch,,,,,,happy,positive
ML1079,MoodyLyrics4Q,Criminals,Katatonia,,,,,,sad,negative
ML1080,MoodyLyrics4Q,State Trooper,Bruce Springsteen,,,,,,sad,negative
ML1081,MoodyLyrics4Q,Saturdays,Holly Brook,,,,,,relaxed,positive
ML1082,MoodyLyrics4Q,A Perfect Sonnet,Bright Eyes,,,,,,sad,negative
ML1083,MoodyLyrics4Q,Sweat ,Inner Circle,,,,,,happy,positive
ML1084,MoodyLyrics4Q,Nothing Else Matters,Lucie Silvas,,,,,,sad,negative
ML1085,MoodyLyrics4Q,Odchodząc,Republika,,,,,,sad,negative
ML1086,MoodyLyrics4Q,Remember,Ella Fitzgerald,,,,,,relaxed,positive
ML1087,MoodyLyrics4Q,Search and Destroy,The Stooges,,,,,,angry,negative
ML1088,MoodyLyrics4Q,Aquarius,Boards of Canada,,,,,,relaxed,positive
ML1089,MoodyLyrics4Q,Phantom Lord,Metallica,,,,,,angry,negative
ML1090,MoodyLyrics4Q,I'd Be Better Off (In A Pine Box),Doug Stone,,,,,,sad,negative
ML1091,MoodyLyrics4Q,Handlebars,Flobots,,,,,,angry,negative
ML1092,MoodyLyrics4Q,I Will Be Heard,Hatebreed,,,,,,angry,negative
ML1093,MoodyLyrics4Q,Under The Sea,Samuel E. Wright,,,,,,happy,positive
ML1094,MoodyLyrics4Q,Jolene,Susanna and the Magical Orchestra,,,,,,relaxed,positive
ML1095,MoodyLyrics4Q,The Power of Lard,Lard,,,,,,angry,negative
ML1096,MoodyLyrics4Q,Terra Nova,iLiKETRAiNS,,,,,,sad,negative
ML1097,MoodyLyrics4Q,Birdhouse In Your Soul,They Might Be Giants,,,,,,happy,positive
ML1098,MoodyLyrics4Q,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Wu-Tang Clan,,,,,,angry,negative
ML1099,MoodyLyrics4Q,Lovesick,Friendly Fires,,,,,,happy,positive
ML1100,MoodyLyrics4Q,Jesus' Tod,Burzum,,,,,,angry,negative
ML1101,MoodyLyrics4Q,Know Your Enemy,Rage Against the Machine,,,,,,angry,negative
ML1102,MoodyLyrics4Q,Man in the box,Tunng,,,,,,relaxed,positive
ML1103,MoodyLyrics4Q,Savant,Oceansize,,,,,,sad,negative
ML1104,MoodyLyrics4Q,American High,Machine Head,,,,,,angry,negative
ML1105,MoodyLyrics4Q,T.R.I.C.,Otep,,,,,,angry,negative
ML1106,MoodyLyrics4Q,Her Eyes,Pat Monahan,,,,,,happy,positive
ML1107,MoodyLyrics4Q,Let Me Lie,Hayley Westenra,,,,,,relaxed,positive
ML1108,MoodyLyrics4Q,I Wupped Batman's Ass,Wesley Willis,,,,,,happy,positive
ML1109,MoodyLyrics4Q,Burning Flag,Marilyn Manson,,,,,,angry,negative
ML1110,MoodyLyrics4Q,Know-How,Kings Of Convenience,,,,,,relaxed,positive
ML1111,MoodyLyrics4Q,Oíche Chiúin (Silent Night),Enya,,,,,,relaxed,positive
ML1112,MoodyLyrics4Q,Pay Me My Money Down,Bruce Springsteen,,,,,,happy,positive
ML1113,MoodyLyrics4Q,Sweetest Sin,Jessica Simpson,,,,,,happy,positive
ML1114,MoodyLyrics4Q,We Are the Storm,The Dillinger Escape Plan,,,,,,angry,negative
ML1115,MoodyLyrics4Q,Suck My Left One,Bikini Kill,,,,,,angry,negative
ML1116,MoodyLyrics4Q,Out!,Lunatica,,,,,,angry,negative
ML1117,MoodyLyrics4Q,Obscure Alternatives,Japan,,,,,,sad,negative
ML1118,MoodyLyrics4Q,Back Home To Me,Sophie Milman,,,,,,relaxed,positive
ML1119,MoodyLyrics4Q,Ohne dich,Selig,,,,,,sad,negative
ML1120,MoodyLyrics4Q,The Sweetest Memory,Eighteen Visions,,,,,,sad,negative
ML1121,MoodyLyrics4Q,Mother Love,Queen,,,,,,sad,negative
ML1122,MoodyLyrics4Q,Fake It,Seether,,,,,,angry,negative
ML1123,MoodyLyrics4Q,Car Chase City,Tenacious D,,,,,,happy,positive
ML1124,MoodyLyrics4Q,Amerimacka ,Thievery Corporation,,,,,,relaxed,positive
ML1125,MoodyLyrics4Q,Dates From Hell,Remi Nicole,,,,,,happy,positive
ML1126,MoodyLyrics4Q,Sibella,Richard Thompson,,,,,,sad,negative
ML1127,MoodyLyrics4Q,Proxima Centauri,At The Drive-In,,,,,,angry,negative
ML1128,MoodyLyrics4Q,Where Do We Go Now But Nowhere,Nick Cave and the Bad Seeds,,,,,,sad,negative
ML1129,MoodyLyrics4Q,If The Kids Are United,Sham 69,,,,,,angry,negative
ML1130,MoodyLyrics4Q,Miserable,Lit,,,,,,sad,negative
ML1131,MoodyLyrics4Q,From Heaven to Dust,Azam Ali,,,,,,relaxed,positive
ML1132,MoodyLyrics4Q,New Birds,Arab Strap,,,,,,sad,negative
ML1133,MoodyLyrics4Q,Eye of the Tiger,Survivor,,,,,,angry,negative
ML1134,MoodyLyrics4Q,Tourette's,Nirvana,,,,,,angry,negative
ML1135,MoodyLyrics4Q,Bombtrack,Rage Against the Machine,,,,,,angry,negative
ML1136,MoodyLyrics4Q,Fortunate Fool,Jack Johnson,,,,,,relaxed,positive
ML1137,MoodyLyrics4Q,Far From Me,Nick Cave and the Bad Seeds,,,,,,sad,negative
ML1138,MoodyLyrics4Q,Bette Davis Eyes (Acoustic Version),Kim Carnes,,,,,,relaxed,positive
ML1139,MoodyLyrics4Q,Small Planes,The Innocence Mission,,,,,,sad,negative
ML1140,MoodyLyrics4Q,Don't Worry 'Bout Me,Frank Sinatra,,,,,,relaxed,positive
ML1141,MoodyLyrics4Q,Buttons,The Pussycat Dolls,,,,,,happy,positive
ML1142,MoodyLyrics4Q,Half-Boyfriend,Jay Brannan,,,,,,sad,negative
ML1143,MoodyLyrics4Q,The Mullet Burden,The Dillinger Escape Plan,,,,,,angry,negative
ML1144,MoodyLyrics4Q,Revolution Action,Atari Teenage Riot,,,,,,angry,negative
ML1145,MoodyLyrics4Q,Ikea,Jonathan Coulton,,,,,,happy,positive
ML1146,MoodyLyrics4Q,Funkytown,"Lipps, Inc.",,,,,,happy,positive
ML1147,MoodyLyrics4Q,Hallelujah,Nick Cave and the Bad Seeds,,,,,,sad,negative
ML1148,MoodyLyrics4Q,I Am The Dog,Nevermore,,,,,,angry,negative
ML1149,MoodyLyrics4Q,Could Be Anything,The Eames Era,,,,,,happy,positive
ML1150,MoodyLyrics4Q,"Yes Sir, I Can Boogie",Baccara,,,,,,happy,positive
ML1151,MoodyLyrics4Q,One Day,Trading Yesterday,,,,,,relaxed,positive
ML1152,MoodyLyrics4Q,Breaking the Law,Judas Priest,,,,,,angry,negative
ML1153,MoodyLyrics4Q,Straight Out of Line,Godsmack,,,,,,angry,negative
ML1154,MoodyLyrics4Q,Ngiculela-Es Una Historia-I Am Singing,Stevie Wonder,,,,,,relaxed,positive
ML1155,MoodyLyrics4Q,Lonely Tonight,Matt Wertz,,,,,,relaxed,positive
ML1156,MoodyLyrics4Q,I'm Outta Time,Oasis,,,,,,sad,negative
ML1157,MoodyLyrics4Q,Trash,Silverchair,,,,,,angry,negative
ML1158,MoodyLyrics4Q,O.G. Original Gangster,Ice-T,,,,,,angry,negative
ML1159,MoodyLyrics4Q,Nostalgia,Yanni,,,,,,relaxed,positive
ML1160,MoodyLyrics4Q,Africa,D'Angelo,,,,,,relaxed,positive
ML1161,MoodyLyrics4Q,Jojo,Boz Scaggs,,,,,,relaxed,positive
ML1162,MoodyLyrics4Q,Kingdoms Of Rain,Mark Lanegan,,,,,,sad,negative
ML1163,MoodyLyrics4Q,Unfold (Eagles Ballroom Live Version),Jason Mraz,,,,,,relaxed,positive
ML1164,MoodyLyrics4Q,La chute de l'ange,Dark Sanctuary,,,,,,sad,negative
ML1165,MoodyLyrics4Q,Scream Aim Fire,Bullet For My Valentine,,,,,,angry,negative
ML1166,MoodyLyrics4Q,My Old Man's A Dustman,Lonnie Donegan,,,,,,happy,positive
ML1167,MoodyLyrics4Q,The Hazards of Love 4 (The Drowned),The Decemberists,,,,,,sad,negative
ML1168,MoodyLyrics4Q,All Shook Down,The Replacements,,,,,,relaxed,positive
ML1169,MoodyLyrics4Q,Escape,Balligomingo,,,,,,relaxed,positive
ML1170,MoodyLyrics4Q,The Rifle,Alela Diane,,,,,,relaxed,positive
ML1171,MoodyLyrics4Q,Hang On To Your Love,Sade,,,,,,relaxed,positive
ML1172,MoodyLyrics4Q,Hungry Like The Wolf,Duran Duran,,,,,,happy,positive
ML1173,MoodyLyrics4Q,Let Me Kiss You,Morrissey,,,,,,sad,negative
ML1174,MoodyLyrics4Q,My Little Brother,Art Brut,,,,,,happy,positive
ML1175,MoodyLyrics4Q,Macho Man,Village People,,,,,,happy,positive
ML1176,MoodyLyrics4Q,Let Yourself Go,Ella Fitzgerald,,,,,,relaxed,positive
ML1177,MoodyLyrics4Q,Wasn't Born To Follow,The Byrds,,,,,,happy,positive
ML1178,MoodyLyrics4Q,Drinks Taste Better When They're Free,ElectroVamp,,,,,,happy,positive
ML1179,MoodyLyrics4Q,Bacchante,Theatre of Tragedy,,,,,,sad,negative
ML1180,MoodyLyrics4Q,We Have All The Time In The World,The Puppini Sisters,,,,,,happy,positive
ML1181,MoodyLyrics4Q,Flowers,The Emotions,,,,,,relaxed,positive
ML1182,MoodyLyrics4Q,Unlovable,Darren Hayes,,,,,,sad,negative
ML1183,MoodyLyrics4Q,Year 3000,Busted,,,,,,happy,positive
ML1184,MoodyLyrics4Q,Hard to Love a Man,Magnolia Electric Co.,,,,,,sad,negative
ML1185,MoodyLyrics4Q,Wish,Nine Inch Nails,,,,,,angry,negative
ML1186,MoodyLyrics4Q,Drop Out,Converge,,,,,,angry,negative
ML1187,MoodyLyrics4Q,I'm a Man,Yardbirds,,,,,,angry,negative
ML1188,MoodyLyrics4Q,Gentlemen,Teddy Geiger,,,,,,relaxed,positive
ML1189,MoodyLyrics4Q,Fractions,Emery,,,,,,sad,negative
ML1190,MoodyLyrics4Q,Ruff Ryders' Anthem,DMX,,,,,,angry,negative
ML1191,MoodyLyrics4Q,The Prayer,Celtic Woman,,,,,,relaxed,positive
ML1192,MoodyLyrics4Q,Do You Remember Rock 'N' Roll Radio?,Ramones,,,,,,happy,positive
ML1193,MoodyLyrics4Q,Us Or Them,The Cure,,,,,,angry,negative
ML1194,MoodyLyrics4Q,Paradise City,Guns N Roses,,,,,,angry,negative
ML1195,MoodyLyrics4Q,No es lo mismo,Alejandro Sanz,,,,,,happy,positive
ML1196,MoodyLyrics4Q,Prison Song,System of a Down,,,,,,angry,negative
ML1197,MoodyLyrics4Q,Gets Me Through,Ozzy Osbourne,,,,,,angry,negative
ML1198,MoodyLyrics4Q,When You Were Around,Lene Marlin,,,,,,relaxed,positive
ML1199,MoodyLyrics4Q,"No Envy, No Fear",Joshua Radin,,,,,,relaxed,positive
ML1200,MoodyLyrics4Q,Pupilas Lejanas,Los Pericos,,,,,,relaxed,positive
ML1201,MoodyLyrics4Q,Hard to Explain,Strokes,,,,,,angry,negative
ML1202,MoodyLyrics4Q,"O'Malley, Former Underdog",Deerhoof,,,,,,happy,positive
ML1203,MoodyLyrics4Q,My Kind Of Scene,Powderfinger,,,,,,relaxed,positive
ML1204,MoodyLyrics4Q,Serial Killer,Vio-Lence,,,,,,angry,negative
ML1205,MoodyLyrics4Q,She Thinks My Tractor's Sexy,Kenny Chesney,,,,,,happy,positive
ML1206,MoodyLyrics4Q,Spawn Again,Silverchair,,,,,,angry,negative
ML1207,MoodyLyrics4Q,Dead Embryonic Cells,Sepultura,,,,,,angry,negative
ML1208,MoodyLyrics4Q,Only A Fool Would Say That,Steely Dan,,,,,,relaxed,positive
ML1209,MoodyLyrics4Q,I Think Of You,IVY,,,,,,relaxed,positive
ML1210,MoodyLyrics4Q,Lonely Is The Word,Black Sabbath,,,,,,sad,negative
ML1211,MoodyLyrics4Q,We Are All Animals,The Rakes,,,,,,happy,positive
ML1212,MoodyLyrics4Q,Sometimes I Rhyme Slow,Nice & Smooth,,,,,,relaxed,positive
ML1213,MoodyLyrics4Q,Dead Bodies Everywhere,Korn,,,,,,angry,negative
ML1214,MoodyLyrics4Q,Heavenly Day,Patty Griffin,,,,,,relaxed,positive
ML1215,MoodyLyrics4Q,MLK,U2,,,,,,sad,negative
ML1216,MoodyLyrics4Q,Legalize It,Peter Tosh,,,,,,relaxed,positive
ML1217,MoodyLyrics4Q,Comic Strip,Serge Gainsbourg,,,,,,happy,positive
ML1218,MoodyLyrics4Q,So Did We,Isis,,,,,,sad,negative
ML1219,MoodyLyrics4Q,Cryin' Like a Bitch,Godsmack,,,,,,angry,negative
ML1220,MoodyLyrics4Q,Soul Boy,Edyta Górniak,,,,,,relaxed,positive
ML1221,MoodyLyrics4Q,Total Eclipse Of The Heart,Nicki French,,,,,,happy,positive
ML1222,MoodyLyrics4Q,For Those Of Ya'll Who Wear Fannie Packs,Ben Folds Five,,,,,,happy,positive
ML1223,MoodyLyrics4Q,Ooh La La,The Wiseguys,,,,,,happy,positive
ML1224,MoodyLyrics4Q,Welcome To My World,Nerf Herder,,,,,,happy,positive
ML1225,MoodyLyrics4Q,It's So Simple,Saosin,,,,,,angry,negative
ML1226,MoodyLyrics4Q,Soul Deep,Lisa Stansfield,,,,,,relaxed,positive
ML1227,MoodyLyrics4Q,She Bangs,Ricky Martin,,,,,,happy,positive
ML1228,MoodyLyrics4Q,Frankie Teardrop,Suicide,,,,,,angry,negative
ML1229,MoodyLyrics4Q,Do You Love Me,The Contours,,,,,,happy,positive
ML1230,MoodyLyrics4Q,Flip Ya Lid,Nightmares On Wax,,,,,,relaxed,positive
ML1231,MoodyLyrics4Q,Burn,Nine Inch Nails,,,,,,angry,negative
ML1232,MoodyLyrics4Q,Melancholy Mood,Ziggy Marley,,,,,,relaxed,positive
ML1233,MoodyLyrics4Q,Magic Stick ,Lil' Kim,,,,,,happy,positive
ML1234,MoodyLyrics4Q,A Moment Lost,Enya,,,,,,relaxed,positive
ML1235,MoodyLyrics4Q,Strange Way,Firefall,,,,,,relaxed,positive
ML1236,MoodyLyrics4Q,Who Put the Stump?,Bob Rivers,,,,,,happy,positive
ML1237,MoodyLyrics4Q,Maggie's Farm,Rage Against the Machine,,,,,,angry,negative
ML1238,MoodyLyrics4Q,More Than Ever,Take 6,,,,,,relaxed,positive
ML1239,MoodyLyrics4Q,Good Day,Nappy Roots,,,,,,happy,positive
ML1240,MoodyLyrics4Q,On the Way,Abra Moore,,,,,,relaxed,positive
ML1241,MoodyLyrics4Q,Am I Evil?,Diamond Head,,,,,,angry,negative
ML1242,MoodyLyrics4Q,In A Mellow Tone,Ella Fitzgerald,,,,,,relaxed,positive
ML1243,MoodyLyrics4Q,Without a Face,Rage Against the Machine,,,,,,angry,negative
ML1244,MoodyLyrics4Q,Away In A Manger,Celtic Woman,,,,,,relaxed,positive
ML1245,MoodyLyrics4Q,Deadlands,Tristania,,,,,,sad,negative
ML1246,MoodyLyrics4Q,Hearts of Darkness,Cavalera Conspiracy,,,,,,angry,negative
ML1247,MoodyLyrics4Q,Wattershed,Foo Fighters,,,,,,angry,negative
ML1248,MoodyLyrics4Q,I Fucking Hate You,Godsmack,,,,,,angry,negative
ML1249,MoodyLyrics4Q,Shine,Joni Mitchell,,,,,,relaxed,positive
ML1250,MoodyLyrics4Q,Ev'ry Time We Say Goodbye,Simply Red,,,,,,sad,negative
ML1251,MoodyLyrics4Q,Three Imaginary Boys,The Cure,,,,,,sad,negative
ML1252,MoodyLyrics4Q,Angel,Judas Priest,,,,,,sad,negative
ML1253,MoodyLyrics4Q,Show Me,Jill Scott,,,,,,relaxed,positive
ML1254,MoodyLyrics4Q,Doctor Online,Zeromancer,,,,,,angry,negative
ML1255,MoodyLyrics4Q,Something Against You,Pixies,,,,,,angry,negative
ML1256,MoodyLyrics4Q,Whip It,Devo,,,,,,happy,positive
ML1257,MoodyLyrics4Q,Reckoning,Killswitch Engage,,,,,,angry,negative
ML1258,MoodyLyrics4Q,Red Army Blues,The Waterboys,,,,,,sad,negative
ML1259,MoodyLyrics4Q,Fuck you,Headstones,,,,,,angry,negative
ML1260,MoodyLyrics4Q,War Pigs,Black Sabbath,,,,,,angry,negative
ML1261,MoodyLyrics4Q,Slaughter Of The Soul,At the Gates,,,,,,angry,negative
ML1262,MoodyLyrics4Q,Letter From America,The Proclaimers,,,,,,relaxed,positive
ML1263,MoodyLyrics4Q,Cable TV,"""Weird Al"" Yankovic",,,,,,happy,positive
ML1264,MoodyLyrics4Q,Aliens Exist,blink-182,,,,,,happy,positive
ML1265,MoodyLyrics4Q,Deteriorate,Demon Hunter,,,,,,sad,negative
ML1266,MoodyLyrics4Q,Jenny From the Block,Jennifer Lopez,,,,,,happy,positive
ML1267,MoodyLyrics4Q,This Will Be Our Year,OK Go,,,,,,happy,positive
ML1268,MoodyLyrics4Q,Hotter And Hotter,Rollins Band,,,,,,angry,negative
ML1269,MoodyLyrics4Q,Your Kisses Are Wasted On Me,The Pipettes,,,,,,happy,positive
ML1270,MoodyLyrics4Q,Velvet Tongue,VIRGIN BLACK,,,,,,sad,negative
ML1271,MoodyLyrics4Q,Promise Me,Luther Vandross,,,,,,relaxed,positive
ML1272,MoodyLyrics4Q,The Runaways,Anberlin,,,,,,angry,negative
ML1273,MoodyLyrics4Q,A Felicidade,Tom Zé,,,,,,relaxed,positive
