song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q,lyrics,language
ML1982,MoodyLyrics4Q,Disco Heat,Calvin Harris,Electronic,,,,,happy,positive,"[Verse 1] Inside me, inside me is a flame That burned brighter anytime you came Gets in the way when I'm alone with you But disappears if I'm with someone new  [Verse 2] It learnt how to fit into my foreplay With my skills, our love was going okay Until the night when we were on the phone You're moving on, oh, I'm better (Ow)  [Breakdown] Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah  [Verse 1] Inside me, inside me is a flame That burned brighter anytime you came Gets in the way when I'm alone with you But disappears if I'm with someone new  [Verse 2] It learnt how to fit into my foreplay With my skills, our love was going okay Until the night when we were on the phone You're moving on, oh, I'm better (Ow)  [Outro] Oh-oh, yeah Oh-oh Oh-oh (Yeah) Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah Oh-oh Oh-oh, yeah",en
ML1983,MoodyLyrics4Q,Man-Size,PJ Harvey,Alternative Rock,,,,,angry,negative,"[Verse 1] I'm coming up man-sized Skinned alive I want to fit I've got to get Man-sized I'm heading on Handsome Got my leather boots on  [Chorus] Got my girl and she's a wow I cast my iron knickers down Man-sized, no need to shout Can you hear, can you hear me now?  [Chorus] I'm man-sized Man-sized  [Verse 2] I'll measure time I'll measure height I'll calculate My birthright Good lord, I'm big I'm heading on Man-size Got my leather boots on  [Chorus] Got my girl and she's a wow I cast my iron knickers down Man-sized, no need to shout Can you hear, can you hear me now?  [Verse 3] My babe looking cool and neat I'm pretty sure good enough to eat Man-size, no need to shout Let it all, let it all hang out  [Chorus] I'm man-size Man-size Man-size Man-size Man-size Man-size Man-size Man-size  [Outro] Silence my lady head Get girl out of my head Douse hair with gasoline Set it light and set it free Silence my lady head Get girl out of my head Douse hair with gasoline Set it light and set it free",en
ML1984,MoodyLyrics4Q,All The Beauty,Mortal Love,,,,,,sad,negative,All the beauty I see All the beauty I feel All the beauty I hear All the beauty in the world Ain't nothing compared to you  I adore you everyday I love you everyday I got all the time in the world To wait for you  I'm in love with you,en
ML1985,MoodyLyrics4Q,If You Can't Say No,Lenny Kravitz,Pop-Rock,,,,,relaxed,positive,"[Verse 1] People, get around This is a part of you If you come undone Then this is what you do  [Chorus] If you can't say no just think about If you can't say no just think about If you can't say no just think about me If you can't say no just think about If you can't say no just think about If you can't say no just think about me  [Verse 2] I know that you are in love with me,  But I also know your kind Well, baby, you got a lot of nerve So, just try to keep me in mind, oh-ohhh  [Chorus] If you can't say no just think about If you can't say no just think about If you can't say no just think about me (Yeah, yeahhh) If you can't say no just think about If you can't say no just think about If you can't say no just think about me  [Bridge] You went with another man And I cried when I read your letter But I don't really want to know Where you've gone Or if it was better, yeah, yeah  [Guitar Solo]  [Bridge] You went with another man And I cried when I read your letter But I don't really want to know Where you've gone Or if it was better, yeah, yeah  [Chorus] If you can't say no just think about (Hey, hey) If you can't say no just think about (Uh hey, hey) If you can't say no just think about me (You) If you can't say no just think about (Well) If you can't say no just think about (Well) If you can't say no just think about me (Ooh-hoo)  [Outro (throughout Chorus)] If you can't say no, if you can't say no, no, no, no If you can't say no just think about me Me, me, me, yeah, yeah, yeah Yeah, yeah If you can't say no, just think about me Think about me Think about me Think about me Just think about me Think about me Just think about me Think about me Just think about me",en
ML1986,MoodyLyrics4Q,Moon River,Jane Monheit,,,,,,relaxed,positive,"Moon river, wider than a mile Im crossing you in style some day Oh, dream maker, you heart breaker Wherever youre goin, Im goin your way  Two drifters, off to see the world Theres such a lot of world to see Were after the same rainbows end, waitin round the bend My huckleberry friend, moon river, and me  (moon river, wider than a mile) (Im crossin you in style some day) Oh, dream maker, you heart breaker Wherever youre goin, Im goin your way  Two drifters, off to see the world Theres such a lot of world to see Were after that same rainbows end, waitin round the bend My huckleberry friend, moon river, and me",en
ML1987,MoodyLyrics4Q,Future Boy,Turin Brakes,Folk,,,,,relaxed,positive,"So Future Boy where are you from? My time machine crashed over yonder The syphillis is a bitch, but contracting HIV is much worse Why are you pushing info into me I have no need for it, I'm from the stars  I thought you'd like to know the scoop I'm taking babies back with me, yeah I'm taking them back home So they can see there's a much better place I've got a sister with an open mind And my friends are all junkies But they're still my friends As long as they don't use monkeys We enjoyed the heat of stolen days in the summer of '93  Well the future boy said ""I've got friends but you know some times It all depends on how tall they are against yourself""  I am the future boy (Hello, the future boy) I am the future boy (Hello, the future boy) I am the future boy (Hello, the future boy) I am the future boy (Hello, the future boy)  I am the future boy (Hello, the future boy) I am the future boy (Hello, the future boy) I am the future boy (Hello, the future boy) I am the future boy (Hello, the future boy)  My friends have all gone and left me So I decided to come here and see myself as a baby But it looks like I'm stuck here this time Oh shit, gonna miss my friends And no, you're still you're the future Yes I'm still the future boy We'll build you a time machine to get back home  Still the future boy Still the future boy Still the future boy Oh, I'm still the future boy  Still the future boy Still the future boy Still the future boy Well, I'm still the future boy",en
ML1988,MoodyLyrics4Q,World Painted Blood,Slayer,Thrash Metal,,,,,angry,negative,"[Verse 1] Disease spreading death, entire population dies Dead before you're born, massive suicide Vicious game of fear, it's all extermination now Poison in your veins, global genocide Slaughter governs law, the apocalypse begins Pain becomes the norm, seeking homicide Beware the coming storm that starts illuminating fires God is laughing hard, man has gone insane  [Chorus] World painted blood, no sanctuary World painted blood, no sanctuary  [Verse 2] Tip the human scale, follow revelations' plan It must come to pass, secret shadows lie Blueprint haunting dreams, in which manipulation wins Speak no hidden fears, religion neutralized Emerged from the dark, sadist mercenary ride Realm not of this world, godless messengers Sickless, mindless hate becomes evolutions cure Planets usher in, alignment God has died  [Chorus] World painted blood, no sanctuary World painted blood, no sanctuary  [Verse 3] God send death Watch it bleed Justified Manufactured lives born in hell Angels fall Wings on fire Crucified Terrorizing man, burn the world Reflecting eyes Sickle swings Wave of blood Suicidal mind from the start Endless pain Open wounds Slit the throat Radiation child seeks the throne  [Verse 4] Strafing down Demigods Certain death Coming from the stars, lord of all Dark rift rise Flourish life Perish man We destroy ourselves, cease to live Children's blood Feed the dead of sea of flesh Catastrophic fall Rest in hell Flaming corpse Screaming eyes Watch it die Walk among the dead, pick your grave  [Solo - Hanneman]  [Bridge] Like a disease spreading death Erasing your existence Like a disease spreading death Erasing your existence Like a disease spreading death Erasing your existence Like a disease spreading death Erasing your existence  [Verse 5] Satan's hand begins the end And frees the world forever Gomorrah's dream to live in sin Has reached its critical mass Man himself has become God And laughs at his destruction In which we trust a secret government Is now in total collapse  [Verse 1] Disease spreading death, entire population dies Dead before you're born, massive suicide Vicious game of fear, it's all extermination now Poison in your veins, global genocide Slaughter governs law, the apocalypse begins Pain becomes the norm, seeking homicide Beware the coming storm that starts illuminating fires God is laughing hard, man has gone insane  [Chorus] World painted blood, no sanctuary World painted blood, no sanctuary   [Outro] Signs of disease, rivers red, blood in ice, plague Signs of disease, rivers red, blood in ice, plague Signs of disease, rivers red, blood Welcoming our death!",en
ML1989,MoodyLyrics4Q,Inflikted,Cavalera Conspiracy,Thrash Metal,,,,,angry,negative,"Born from dust In the gutters of this earth Maggots and leppers Is this hell or is this heaven? The cursed, the damned Spreading hate across the land No more pretending Destroy your seeds of envy  Unleash the wicked This hate is self-inflikted Deliver this torment Upon your final judgement Follow the storm In the land of no return It's you, the scum We'll kill until it's done  Inflikted Show no mercy Muthafuckin' wicked Inflikted Show no mercy Muthafuckin' wicked Inflikted Show no mercy Muthafuckin' wicked Inflikted Show no mercy Muthafuckin' wicked  Falling and burning Execution now is coming Corruption is the sign And destruction of your lies  Inflikted Show no mercy Muthafuckin' wicked Inflikted Show no mercy Muthafuckin' wicked Inflikted Show no mercy Muthafuckin' wicked Inflikted Show no mercy Muthafuckin' wicked  Nobody moves, nobody gets hurt Nobody moves, nobody gets hurt  Nobody moves, nobody gets hurt Nobody moves, nobody gets hurt  Inflikted Inflikted",en
ML1990,MoodyLyrics4Q,Gave It All Away,Boyzone,Pop,,,,,sad,negative,"I … I will learn to live before I die Will learn to love and learn to try Not to give it all away (give it all away) She … she may be The one that’s meant for me Or for the man that I used to be (used to be) Til’ I gave it all away (gave it all away x2)  [Chorus] Why hy hy I lay my heart down on the floor I showed you love, you wanted more re re But I gave it all away (cry ry ry ry cry ry ry ry)  You taught me to see the better truth About yourself but about me too (about me too) I was stupid over you What could I do  [Chorus] Why hy hy I lay my heart down on the floor I showed you love, you wanted more re re But I gave it all away (cry ry ry ry cry ry ry ry)  Some people wait a lifetime for a chance like this I’ve waited enough Baby, no, I won’t let you go I’m sick of tears and being fierce  (I won’t let go of you, I won’t let go of you, of you, of youx2)  [Chorus] Why hy hy I lay my heart down on the floor I showed you love, you wanted more re re But I gave it all away (cry ry ry ry cry ry ry ry)  There’s nothing left to take (cry ry ry ry cry ry ry ry ry)  I gave it all away",en
ML1991,MoodyLyrics4Q,Eat You Alive,Limp Bizkit,Nu Metal,,,,,angry,negative,"[Verse 1] Hey you, Mrs. I-Don't-Know-What-The-Fuck-Your-Name-Is I'm drawn to you, somethin's magnetic here If I could approach you or even get close to the scent That you left behind, I'd be fine  [Pre-Chorus 1] No doubt now You bring out The animal inside  [Chorus] Oh, I'd eat you alive! I'd eat you alive Oh, I'd eat you alive! I'd eat you alive  [Verse 2] Hey you, Mrs. Too-Good-To-Look-My-Way and that's cool You want nothin' at all to do with me But I want you, ain't nothing wrong with wantin' you 'Cause I'm a man and I can think what the hell I want, you got that straight?  [Pre-Chorus 2] No doubt that I'd love to Sniff on them panties now  [Chorus] Oh, I'd eat you alive! I'd eat you alive Oh, I'd eat you alive! I'd eat you alive  [Bridge] I'm sorry, so sorry (Damn, you're so hot!) Your beauty is so vain (Damn, you're so hot!) It drives me, yes, it drives me (Damn, you're so hot!) Absolutely insane  [Interlude] I just want to look at you I just want to look at you I just want to look at you, oh, all day There ain't nothin' wrong, no There ain't nothin' wrong with that Once you seep in Under my skin There's nothing, there's nothing In this world that could wash you away Once you seep in, yeah Under my skin There's nothing, there's nothing In this world that could wash you away  [Bridge] I'm sorry, so sorry (Damn, you're so hot!) Your beauty is so vain (Damn, you're so hot!) It drives me, yes, it drives me (Damn, you're so hot!) Absolutely insane  [Chorus] Oh, I'd eat you alive! I'd eat you alive Oh, I'd eat you alive! I'd eat you alive Oh, I'd eat you alive!",en
ML1992,MoodyLyrics4Q,No Submission,Static-X,Industrial Metal,,,,,angry,negative,"[Verse 1] Shut out, cut out Bloodless, hopeless Hating as I fade Pulsate, pushing Head exploding Razor-sharp, the tong is  Put down, run out I could care less Throw down as I hate Feeding, needing Severed, bleeding Pull it out, exposing  [Verse 2] Take a beating Needle speeding Fall into a daze Defecation, detonation Tear the tong apart and Terminate it, suffocate it Spitting in your face Accelerate, exterminate it Take it all in hand  [Chorus] There's no submission No submission  [Verse 1] Shut out, cut out Bloodless, hopeless Hating as I fade Pulsate, pushing Head exploding Razor-sharp, the tong is  Put down, run out I could care less Throw down as I hate Feeding, needing Severed, bleeding Pull it out, exposing  [Verse 2] Take a beating Needle speeding Fall into a daze Defecation, detonation Tear the tong apart and Terminate it, suffocate it Spitting in your face Accelerate, exterminate it Take it all in hand  [Chorus] There's no submission No submission Blue turns to white No submission No submission  [Guitar Solo]  [Chorus] No submission No submission Blue turns to white No submission No submission",en
ML1993,MoodyLyrics4Q,Gallows Hymn,Primordial,Metal,,,,,sad,negative,"Sister, do not pray for me There is no forgiveness here Just the longest and the darkest night And my peoples end  And brother, many a crooked day we spent Telling tales and making myths Sharpening our tongues Yet doing little but growing old  I never was a religious man So why should I put my faith in you? You burned your bridges a long time ago I'm a Heathen, searching for his soul",en
ML1994,MoodyLyrics4Q,Violent World,Misfits,Hardcore Punk,,,,,angry,negative,"[Verse 1] Pregnant mothers in Mexico Give birth to still-born monster babies Hideous, deformed two-headed monsters Vivisected for your magazine essay  [Chorus] Come on, come on Come on to the violent world with me Come on, come on Come on to the violent world with me  [Verse 2] Nazi demons, Nazi youth Wolverines in dark brown suits Yeah, they shove it in an oven and it starts to cook Blame it all on Nazi youth  [Chorus] But come on, come on Come on to the violent world with me Come on, come on Come on to the violent world with me  [Verse 3] Any opportunity comes Can't afford to rot, so you move on Any opportunity comes Can't afford the Nazi movement  [Bridge] Come on Come on Come on  [Outro] Violent world Violent world Violent world Violent world Violent world Violent world Violent world",en
ML1995,MoodyLyrics4Q,I Don't Need No Doctor,W.A.S.P.,Heavy Metal,,,,,angry,negative,"I don't need no doctor 'Cause I know what's ailing me I don't need no doctor 'Cause I know what's ailing me (yes, I do) All I need is my baby You don't know I'm in misery I don't need no doctor I don't need no doctor I don't need no doctor  My prescription tells me that I don't need no doctor My prescription tells me that I don't need no doctor All I need is my baby You don't know you're on my mind I don't need no doctor I don't need no doctor I don't need no doctor I don't need no doctor  Well, the doctor said I need the rest - ooh, ooh He put me on the critical list - ooh, ooh Keeping me safe from harm - ooh, ooh All I need is her sweet charm - ooh, ooh He gave me a medical option, that wouldn't do Ooh, yeah, my motion, oh, yeah, no doctor, no I don't need no doctor  I don't need no doctor I don't need no doctor I don't need no doctor I don't need no doctor  I don't need no doctor I don't need no doctor I don't need no doctor I don't need no doctor",en
ML1996,MoodyLyrics4Q,If It Means a Lot to You,A Day To Remember,Post-Hardcore,,,,,sad,negative,"[Verse 1: Jeremy McKinnon] And hey, darling I hope you're good tonight And I know you don't feel right when I'm leaving Yeah, I want it, but no, I don't need it Tell me something sweet to get me by 'Cause I can't come back home 'til they're singing  [Pre-Chorus: Jeremy McKinnon] La, la la la, la la la, 'til everyone is singing  [Chorus: Jeremy McKinnon] If you can wait 'til I get home Then I swear to you that we can make this last, la, la If you can wait 'til I get home Then I swear, come tomorrow, this will all be in our past  [Post-Chorus: Jeremy McKinnon] Well, it might be for the best  [Verse 2: Sierra Kusterbeck] And hey, sweetie Well, I need you here tonight And I know that you don't want to be leaving me Yeah, you want it, but I can't help it I just feel complete when you're by my side But I know you can't come home 'til they're singing  [Pre-Chorus: Sierra Kusterbeck, Jeremy McKinnon] La, la la la, la la la,  'til everyone is singing La, la la la, la la la  [Chorus: Jeremy McKinnon] If you can wait 'til I get home Then I swear to you that we can make this last, la, la If you can wait 'til I get home Then I swear, come tomorrow, this will all be in our past  [Post-Chorus: Jeremy McKinnon] Well, it might be for the best  [Bridge: Jeremy McKinnon, Sierra Kusterbeck, Both] You know you can't give me what I need And even though you mean so much to me I can't wait through everything Is this really happening? I swear, I'll never be happy again And don't you dare say we can just be friends I'm not some boy that you can sway We knew it'd happen eventually  [Outro: Everyone, Jeremy McKinnon] La, la la la, la la la, now everybody's singing La, la la la, la la la, now everybody's singing (If you can wait 'til I get home) La, la la la, la la la, now everybody's singing (Then I swear we can make this last) La, la la la, la la la, now everybody's singing (If you can wait 'til I get home) La, la la la, la la la, now everybody's singing (Then I swear we can make this last) La, la la la, la la la, now everybody's singing, la...",en
ML1997,MoodyLyrics4Q,"Beautiful, Loved and Blessed",Prince,Funk,,,,,relaxed,positive,"[Intro: Támar Davis and Prince] Wake up You're beautiful, loved, and blessed You feel me? I think I do  [Verse 1: Támar Davis and Prince] When you found me, I was just a piece of clay I was formless, you gave me a new name With the breath of life I now live abundantly All I needed was the potter And the blood of Calvary (That’s right)  But too much power (Tell that) Can sometimes turn to shame Too much desire Sometimes make you feel the same (Come on) But forgiveness is how you win the game I begged for truth, now I know the truth And that is when you came and said I was –  [Chorus: Támar Davis & Prince] Beautiful, loved, and blessed I'm better than the day before 'Cause you made me confess that I am Beautiful, loved, and blessed When you're free, you're really free indeed All you gotta do is just plant the seed  [Verse 2: Prince & Támar Davis] A constant battle to stay ahead of the game Is anybody famous when everybody wants fame? Always trying to break you down, thinkin' that it'll raise 'em up I just wanna be happy, come take this bitter cup from me  If I were to ever write down my life story I could truly say with all the fame and glory I was just a piece of clay, in need of the potter's hand 'Cause when you whispered in my ear The words I so now understand, oh  [Chorus: Támar Davis & Prince] Beautiful, loved, and blessed I'm better than the day before 'Cause you made me confess that I am Beautiful, loved, and blessed When you're free, you're really free indeed All you gotta do is just plant the seed  [Bridge: Támar Davis] Everything you made, you said, ""That's good"" Before the fall of man, you said, ""That's good"" Every time I walk in faith, that's good You let me see another day, that's good  Before the Earth was made you said, ""Támar I will lead the way, and you'll go far"" Knowledge and understanding Understanding is good And when I wake up in the morning All I hear in my hood is people saying that they're–  [Chorus: Támar Davis & Prince] Beautiful, loved, blessed Will you rescue me from the darkness? And now I just must confess That I am beautiful, loved, and blessed Oh, when you're free, you're free indeed All you gotta do is just plant the seed  [Post-Chorus: Támar Davis] Hey, hey, hey Wake up, it's a new day Hey, hey, hey (That’s right) Wave your hands in the air and say Hey, hey, hey Wake up, it's a new day (New day, y’all) Hey, hey, hey Wave your hands in the air and say  [Chorus: Támar Davis & Prince] Beautiful, loved, blessed You rescued me from the Darkness in the wilderness That's why I am beautiful, loved, and blessed No matter what the challenge I'll always pass the test  [Outro: Támar Davis & Prince] That's why I am That's why I am That's why I am I don't mean to put nobody down Still I must confess that I am Beautiful, oh When you wanna give up Don't, 'cause you know You've always got a friend That's why I am That's why I am That's why I am Beautiful, beautiful That's why I am That's why I am That's why I am Beautiful, beautiful Oh yeah, oh yeah Beautiful, beautiful Beautiful, beautiful Beautiful, beautiful Beautiful, beautiful",en
ML1998,MoodyLyrics4Q,The Game,Deine Lakaien,Electronic,,,,,sad,negative,"Grey eyes flicker Cold is the weed Worn out shoes Air full of grief It is you now Stuck within Soul is burning No chance to win  What have you done to the game Was it a victory, a shame Where have you gone Before morning dew The game will not end Without you  Ears of lost minds Luke and torn Dresses rotten And broken stores And the meaning It's sold too soon Can the blister Substitute the moon  What have you done to the game Was it a victory, a shame Where have you gone Before morning dew The game will not end Without you  And the hot sun Paints the door Your philanthropist Sighed once more Wind was blowing Air through pipes Holes in bodies Mortal crimes  What have you done to the game Was it a victory, a shame Where have you gone Before morning dew The game will not end Without you",en
ML1999,MoodyLyrics4Q,Talking Bout My Baby,Fatboy Slim,Techno,,,,,happy,positive,"Yeah yeah yeah yeah yeah Woah yeah talkin' 'bout my baby Talkin' 'bout my baby When she goes walkin' down Bourbon street I just can't hardly stand to walk behind her Shes got her red hot pants on She got on her yellow high heeled sneakers She got on a yellow low neck see through blouse Without her brassiere on She's shakin' like two big ol' balloons in a hurricane Ooooh, she's got on a purple afro wig She got a hand on her hip Lettin' her back bone slip Battin' her eye, battin' her eye Battin' her eye, battin' her eye Battin' her eye n' lookin' straight at me Yeah, lookin' straight at me She's battin' her eyes and lookin' straight at me With that sassy, saucy look on her face Shit son, yeah I want to go out on a picnic with you, baby Out under the big bright yellow sun She said ""I wanna go out on a picnic with you, baby Out under the big bright yellow sun"" Under the big bright yellow sun (repeat to fade out)",en
ML2000,MoodyLyrics4Q,All Around The World (Punk Debutante),Cooler Kids,,,,,,happy,positive,"[Chorus] All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante)  [Verse 1] The jet set is freaking, the guest list is peaking We jet to Ibiza, the people are shrieking Cooler Kids are cravin' a ravin' invasion I come from the future of next school new wavin' New York is so fly, my high rise is so high The height of my high style comes right from the turnstile  [Chorus] All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante)  [Verse 2] Nakameguro, Otaku, Tokyo DJ come, DJ go, elevate electro London is burning, turntables are turning Nightclubs are discerning, my lust is returning Paris c'est tres bon, [?] straight to Rome Save some wine to unwind [?]  [Chorus] All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante) All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante) (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante) (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante)  [Bridge] I'm what you want (I'm what you want) Punk debutante (Punk debutante) I'm what you need (I'm what you need) Young, wild and free (Young, wild and free)  [Breakdown] Nakameguro, Otaku, Tokyo DJ come, DJ go, elevate electro New York is burning, turntables are turning Nightclubs are discerning, my lust is returning  [Chorus] All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante) All around the world Hey girl (Hey girl, hey girl) Zippers and your pearls, hey girl (When I walk through the door) (I'm a debutante) (When I punk through the door) (I'm a debutante)  [Outro] All around the world Hey girl (Hey girl, hey girl)",en
